,title,company,rating,search_city,location,salary,age,summary
904,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
905,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
906,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
907,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
908,"Full Stack Developer ( JavaScript , ASP.NET , C# )",Venturi,5.0,Oxford,Oxford,,30+ days ago,"I am looking for a Full Stack Developer ( JavaScript , ASP.NET , C# ) to join a client of mine based in Oxford.The Full Stack Developer ( JavaScript , ASP."
909,Senior Software Engineer,Oscar Technology,4.0,Oxford,Oxford,"£68,000 - £80,000 a year",18 days ago,What can they offer you.They offer a very challenging technical environment.The stack is heavily based on Java 8 & Spring Boot Microservices deployed onto AWS…
910,App Developer - Contractor,Archangel Imaging,,Oxford,Harwell,,4 days ago,"Running deep learning on embedded devices.Machine learning/GPU experience, especially Jetson TX2 or Nano.We are looking for a self-sufficient app developer …"
911,Embedded Software Engineer,Archangel Group,,Oxford,Harwell,,30+ days ago,"Machine learning and computer vision solutions.Experience with IoT, wireless technology, computer vision and machine learning platforms would be highly…"
912,Commercial Finance Director,Microsoft,4.2,Oxford,Reading,,5 days ago,You drive digital transformation in the finance function towards data driven (Machine Learning) forward-looking insights.Lead DWR support for major deals.
913,Business/Data Analyst,Financial Edge Training,,Oxford,Banbury,"£26,000 - £28,000 a year",30+ days ago,"Experience in using statistical and machine learning models.Financial Edge Training – About Us*.This position will be based in our offices in Banbury,…"
914,"Placement- Creative Campaign Support (July 2020, 12 month pl...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Creative Campaign Support (July 2020, 12 month placement)-19001AA5.Placement- Creative Campaign Support (July 2020, 12 month placement)."
915,Conversational AI Consultant,Artificial Solutions,,Oxford,Newbury,,30+ days ago,"Experience with machine learning (e.g. with NLP toolkits such as NLTK, Stanford CoreNLP, or spaCy).You will be focused on mentoring, designing, developing and…"
916,Embedded Control and Functional Safety FPGA Engineer,Intel,4.1,Oxford,High Wycombe HP12,,6 days ago,"Knowledge of DSP, control systems and machine learning.Applications range from power conversion and electric motor or robotics control, through industrial…"
917,Principle Application Engineer,GCS Recruitment Specialists Ltd,5.0,Oxford,Berkshire,"£60,000 - £70,000 a year",30+ days ago,"You'll get to become an expert in areas including 5G, IOT, automotive, advanced CPU, audio, wireless, image processing, AI, machine learning."
918,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
919,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
920,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
921,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
922,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
923,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
924,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
925,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
926,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
927,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
928,Renewals Account Manager,CrowdStrike,,Oxford,Reading,,30+ days ago,CrowdStrike is seeking a Renewals Account Manager to be part of a team responsible for ensuring that our customers are successful and thriving with our next…
929,C++ SOFTWARE ENGINEER,Searchability,4.3,Oxford,Oxford,"£60,000 a year",4 days ago,C++ / GUIs / Graphic User Interfaces / Unit Testing / Linux / Python / Agile / Boost / STL / CMake / Computer Graphics / Machine Learning / Robotics / Analytics…
930,Senior Data Scientist,Bottomline Technologies,3.2,Oxford,Theale,,30+ days ago,Exposure to difference Machine Learning techniques.Building advanced supervised and unsupervised machine learning models.Writing production code in Python.
931,Senior Data Analyst - SQL,Metrica Recruitment,,Oxford,Oxfordshire,"£45,000 - £55,000 a year",30+ days ago,"As a senior data analyst, you will be accountable for tackling a wide array of complex issues across a number of different analytical areas, including; customer…"
932,VP of Engineering (Translational Medicine),Sensyne Health,,Oxford,Oxford,,30+ days ago,"We love to work with people who are collaborative and who will proactively seek to share knowledge.Lead by example, initially as an accomplished hands-on coder…"
933,Senior Data Engineer,Aigenpulse,,Oxford,Oxfordshire,,14 days ago,We are rapidly growing our core team and are looking for a Senior Data Engineer to join us.We also offer a very attractive benefits package including 24 days…
934,Lead Research Scientist,Deep Planet,,Oxford,Harwell,,30+ days ago,"Excellent understanding of machine learning techniques and algorithms with strong emphasis on deep learning.Develop research methods, implement and report upon…"
935,Group Finance Compliance & Controls Lead,Micro Focus,3.7,Oxford,Newbury RG14,,30+ days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
936,Sales Comp Master Analyst,Micro Focus,3.7,Oxford,Newbury RG14,"£75,000 a year",30+ days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
937,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
938,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
939,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
940,Salaried Remote GP -Online Consultations,Compass Associates,5.0,Oxford,,"£100,000 a year",30+ days ago,"Job Description: Salaried Remote GP -Online Consultations.Salaried Remote GP – Online Consultations.Following this, registered patients have the choice of an…"
